Date,Close
12/08/2015,60.83
13/08/2015,60.2
14/08/2015,60.57
17/08/2015,60.88
18/08/2015,60.52
19/08/2015,59.73
20/08/2015,58.02
21/08/2015,56.45
24/08/2015,54.55
25/08/2015,54.23
26/08/2015,55.95
27/08/2015,56.82
28/08/2015,57.27
31/08/2015,56.6
01/09/2015,53.94
02/09/2015,55.1
03/09/2015,55.13
04/09/2015,54.28
08/09/2015,55.4
09/09/2015,54.97
10/09/2015,55.19
11/09/2015,55.55
14/09/2015,55.61
15/09/2015,56.52
16/09/2015,56.6
17/09/2015,58.45
18/09/2015,57.42
21/09/2015,57.01
22/09/2015,56.87
23/09/2015,57.21
24/09/2015,56.96
25/09/2015,56.65
28/09/2015,55.33
29/09/2015,55.91
30/09/2015,56.76
01/10/2015,55.44
02/10/2015,56.91
05/10/2015,58.47
06/10/2015,55.75
07/10/2015,56.55
08/10/2015,56.23
09/10/2015,56.39
12/10/2015,57.26
13/10/2015,56.21
14/10/2015,56.5
15/10/2015,60.65
16/10/2015,60.65
19/10/2015,61.1
20/10/2015,61.98
21/10/2015,61.59
22/10/2015,60.78
23/10/2015,67.97
26/10/2015,68.27
27/10/2015,67.09
28/10/2015,66.3
29/10/2015,65.7
30/10/2015,65.46
02/11/2015,66.37
03/11/2015,66.93
04/11/2015,66.53
05/11/2015,66.39
06/11/2015,67.17
09/11/2015,67.08
10/11/2015,66.1
11/11/2015,65.59
12/11/2015,64
13/11/2015,63.67
16/11/2015,65.15
17/11/2015,65.28
18/11/2015,66.33
19/11/2015,67.39
20/11/2015,67.19
23/11/2015,67.21
24/11/2015,67.25
25/11/2015,67.76
27/11/2015,67.65
30/11/2015,66.74
01/12/2015,67.09
02/12/2015,67.93
03/12/2015,65.82
04/12/2015,65.56
07/12/2015,66.47
08/12/2015,66.58
09/12/2015,64.84
10/12/2015,65.03
11/12/2015,65.09
14/12/2015,65.04
15/12/2015,65.84
16/12/2015,65.76
17/12/2015,64.77
18/12/2015,64.16
21/12/2015,64.21
22/12/2015,65.42
23/12/2015,65.12
24/12/2015,65.39
28/12/2015,66.34
29/12/2015,66.37
30/12/2015,66.1
31/12/2015,65.85
04/01/2016,64.27
05/01/2016,64.95
06/01/2016,64.87
07/01/2016,63.5
08/01/2016,64.53
11/01/2016,61
12/01/2016,61.77
13/01/2016,58.86
14/01/2016,59.99
15/01/2016,59.86
19/01/2016,59.77
20/01/2016,60.33
21/01/2016,60.73
22/01/2016,60.95
25/01/2016,60.39
26/01/2016,62.21
27/01/2016,61.42
28/01/2016,59.51
29/01/2016,66.14
01/02/2016,67.55
02/02/2016,67.54
03/02/2016,67.17
04/02/2016,67.38
05/02/2016,65.87
08/02/2016,58.65
09/02/2016,58.66
10/02/2016,60.13
11/02/2016,58.79
12/02/2016,58.78
16/02/2016,61.87
17/02/2016,63.1
18/02/2016,62.88
19/02/2016,63.29
22/02/2016,64.33
23/02/2016,62.94
24/02/2016,63.32
25/02/2016,64.46
26/02/2016,65.4
29/02/2016,66.03
01/03/2016,67.86
02/03/2016,68.51
03/03/2016,69.44
04/03/2016,70.39
07/03/2016,71.55
08/03/2016,70.6
09/03/2016,70.69
10/03/2016,70.42
11/03/2016,72.3
14/03/2016,72.21
15/03/2016,71.04
16/03/2016,72.64
17/03/2016,68.47
18/03/2016,68.9
21/03/2016,68.8
22/03/2016,69.82
23/03/2016,69.78
24/03/2016,70.23
28/03/2016,70.35
29/03/2016,72.47
30/03/2016,72.01
31/03/2016,72.69
01/04/2016,73.02
04/04/2016,73.34
05/04/2016,72.18
06/04/2016,73.55
07/04/2016,72.49
08/04/2016,73.06
11/04/2016,73.32
12/04/2016,73.09
13/04/2016,73.09
14/04/2016,73.13
15/04/2016,73.47
18/04/2016,73.63
19/04/2016,72.9
20/04/2016,73.55
21/04/2016,73.3
22/04/2016,73.87
25/04/2016,74.28
26/04/2016,74.7
27/04/2016,74.78
28/04/2016,73.7
29/04/2016,72.19
02/05/2016,75.1
03/05/2016,74.9
04/05/2016,74.8
05/05/2016,75.56
06/05/2016,74.7
09/05/2016,75.58
10/05/2016,76.56
11/05/2016,76.33
12/05/2016,75.72
13/05/2016,76.08
16/05/2016,76.98
17/05/2016,75.96
18/05/2016,76.03
19/05/2016,75.97
20/05/2016,77.43
23/05/2016,77.38
24/05/2016,78.78
25/05/2016,79
26/05/2016,78.74
27/05/2016,79.18
31/05/2016,78.83
01/06/2016,79.22
02/06/2016,79.63
03/06/2016,78.4
06/06/2016,78.7
07/06/2016,78.84
08/06/2016,79.37
09/06/2016,79.69
10/06/2016,78.83
13/06/2016,78.25
14/06/2016,78.96
15/06/2016,79.25
16/06/2016,79.35
17/06/2016,79.17
20/06/2016,79.67
21/06/2016,79.34
22/06/2016,80.42
23/06/2016,81.82
24/06/2016,79
27/06/2016,77.21
28/06/2016,78.62
29/06/2016,79.85
30/06/2016,80.55
01/07/2016,82.54
05/07/2016,80.87
06/07/2016,81.25
07/07/2016,81.89
08/07/2016,82.93
11/07/2016,83.37
12/07/2016,84.37
13/07/2016,83.06
14/07/2016,83.25
15/07/2016,82.42
18/07/2016,82.87
19/07/2016,82.98
20/07/2016,83.41
21/07/2016,82.72
22/07/2016,84.59
25/07/2016,84.17
26/07/2016,85.61
27/07/2016,85.15
28/07/2016,85.28
29/07/2016,89.15
01/08/2016,89.69
02/08/2016,90.38
03/08/2016,91.95
04/08/2016,91.72
05/08/2016,91.83
08/08/2016,91.8
09/08/2016,93.16
10/08/2016,93.37
11/08/2016,94.63
12/08/2016,95.65
15/08/2016,96
16/08/2016,94.71
17/08/2016,93.03
18/08/2016,94.71
19/08/2016,94.82
22/08/2016,94.4
23/08/2016,93.61
24/08/2016,92.41
25/08/2016,92.02
26/08/2016,92.67
29/08/2016,93.45
30/08/2016,93.19
31/08/2016,92.9
01/09/2016,93.76
02/09/2016,95.78
06/09/2016,95.26
07/09/2016,96.29
08/09/2016,95.4
09/09/2016,91.79
12/09/2016,93.12
13/09/2016,91.98
14/09/2016,92.35
15/09/2016,92.93
16/09/2016,93.84
19/09/2016,94.13
20/09/2016,93.7
21/09/2016,95.34
22/09/2016,95.67
23/09/2016,94.13
26/09/2016,93.09
27/09/2016,94.44
28/09/2016,94.6
29/09/2016,92.41
30/09/2016,93.75
03/10/2016,90.21
04/10/2016,89.46
05/10/2016,89.48
06/10/2016,89.44
07/10/2016,89.68
10/10/2016,91.08
11/10/2016,89.61
12/10/2016,90.26
13/10/2016,90.95
14/10/2016,90.88
17/10/2016,89.79
18/10/2016,90.41
19/10/2016,91.01
20/10/2016,91.53
21/10/2016,89.5
24/10/2016,89.26
25/10/2016,87.5
26/10/2016,84.52
27/10/2016,84.14
28/10/2016,85.17
31/10/2016,85.92
01/11/2016,84.56
02/11/2016,85.21
03/11/2016,86.08
04/11/2016,85.73
07/11/2016,87.86
08/11/2016,88.79
09/11/2016,90.88
10/11/2016,90.6
11/11/2016,91.54
14/11/2016,90.22
15/11/2016,93.95
16/11/2016,94.04
17/11/2016,97.24
18/11/2016,94.84
21/11/2016,96.18
22/11/2016,94.46
23/11/2016,95.55
25/11/2016,96.19
28/11/2016,95.34
29/11/2016,95.51
30/11/2016,93.05
01/12/2016,92.54
02/12/2016,92.46
05/12/2016,94.01
