Date,Close
08/03/2016,56.84
09/03/2016,58.24
10/03/2016,57.92
11/03/2016,59.65
14/03/2016,60.01
15/03/2016,59.54
16/03/2016,61.76
17/03/2016,63.37
18/03/2016,62.91
21/03/2016,63.54
22/03/2016,63.77
23/03/2016,61.6
24/03/2016,61.99
28/03/2016,61.68
29/03/2016,62.56
30/03/2016,62.79
31/03/2016,62.19
01/04/2016,60.81
04/04/2016,59.47
05/04/2016,58.48
06/04/2016,59
07/04/2016,57.95
08/04/2016,59.5
11/04/2016,59.58
12/04/2016,59.96
13/04/2016,61.91
14/04/2016,61.34
15/04/2016,61
18/04/2016,61.54
19/04/2016,61.15
20/04/2016,60.14
21/04/2016,64.87
22/04/2016,66.01
25/04/2016,64.82
26/04/2016,66.9
27/04/2016,68.07
28/04/2016,66.81
29/04/2016,66.93
02/05/2016,65.77
03/05/2016,63.49
04/05/2016,61.87
05/05/2016,61.04
06/05/2016,61.5
09/05/2016,61.02
10/05/2016,62.94
11/05/2016,61.76
12/05/2016,60.87
13/05/2016,59.83
16/05/2016,60.94
17/05/2016,64.28
18/05/2016,64.86
19/05/2016,64.1
20/05/2016,65.27
23/05/2016,64.96
24/05/2016,65.75
25/05/2016,68.09
26/05/2016,68.2
27/05/2016,68.4
31/05/2016,69.67
01/06/2016,69.45
02/06/2016,71.09
03/06/2016,71.27
06/06/2016,73.67
07/06/2016,74.48
08/06/2016,74.92
09/06/2016,74.11
10/06/2016,71.51
13/06/2016,70.31
14/06/2016,70
15/06/2016,69.84
16/06/2016,67.01
17/06/2016,67.62
20/06/2016,68.85
21/06/2016,68.96
22/06/2016,69.01
23/06/2016,72.23
24/06/2016,66.25
27/06/2016,62.27
28/06/2016,62.97
29/06/2016,65.49
30/06/2016,67.1
01/07/2016,66.58
05/07/2016,63.47
06/07/2016,63.66
07/07/2016,64.63
08/07/2016,67.44
11/07/2016,68.26
12/07/2016,70.29
13/07/2016,69.24
14/07/2016,69.59
15/07/2016,70.12
18/07/2016,69.18
19/07/2016,67.93
20/07/2016,69.86
21/07/2016,76.25
22/07/2016,78.22
25/07/2016,78.34
26/07/2016,80.04
27/07/2016,80.55
28/07/2016,79.84
29/07/2016,79.67
01/08/2016,77.35
02/08/2016,75.32
03/08/2016,76.6
04/08/2016,76.93
05/08/2016,79.45
08/08/2016,79.47
09/08/2016,78.84
10/08/2016,77.86
11/08/2016,78.89
12/08/2016,78.37
15/08/2016,79.23
16/08/2016,77.88
17/08/2016,77.62
18/08/2016,80.81
19/08/2016,80.23
22/08/2016,80.13
23/08/2016,82.12
24/08/2016,80.96
25/08/2016,81.21
26/08/2016,82.26
29/08/2016,82.89
30/08/2016,82.82
31/08/2016,82.31
01/09/2016,81.16
02/09/2016,81.96
06/09/2016,81.96
07/09/2016,83.92
08/09/2016,83.88
09/09/2016,77.9
12/09/2016,79.88
13/09/2016,77.01
14/09/2016,78.69
15/09/2016,79.31
16/09/2016,77.64
19/09/2016,79.18
20/09/2016,75.56
21/09/2016,75.66
22/09/2016,75.39
23/09/2016,75.55
26/09/2016,73.95
27/09/2016,73.22
28/09/2016,75.14
29/09/2016,76.34
30/09/2016,78.49
03/10/2016,78.93
04/10/2016,79.16
05/10/2016,80.58
06/10/2016,83.21
07/10/2016,80.76
10/10/2016,81.28
11/10/2016,79.5
12/10/2016,80.18
13/10/2016,78.21
14/10/2016,75.27
17/10/2016,75.7
18/10/2016,76.44
19/10/2016,75.58
20/10/2016,79.13
21/10/2016,79.18
24/10/2016,76.57
25/10/2016,76.49
26/10/2016,76.19
27/10/2016,76.27
28/10/2016,75.39
31/10/2016,75.66
01/11/2016,73.03
02/11/2016,70.92
03/11/2016,72.29
04/11/2016,72.16
07/11/2016,76.11
08/11/2016,75.87
09/11/2016,88.86
10/11/2016,89.5
11/11/2016,91.2
14/11/2016,94.69
15/11/2016,94.14
16/11/2016,92.12
17/11/2016,92.23
18/11/2016,90.95
21/11/2016,93.86
22/11/2016,94.06
23/11/2016,97.35
25/11/2016,98.12
28/11/2016,96.19
29/11/2016,96.3
30/11/2016,101.11
01/12/2016,104.29
02/12/2016,104.85
05/12/2016,105.31
06/12/2016,107.17
07/12/2016,109.12
08/12/2016,108.3
09/12/2016,108
12/12/2016,107.03
13/12/2016,106.3
14/12/2016,105.05
15/12/2016,107.14
16/12/2016,105.71
19/12/2016,106.27
20/12/2016,107.25
21/12/2016,108.48
22/12/2016,106.86
23/12/2016,108.06
27/12/2016,108.58
28/12/2016,106.21
29/12/2016,106.7
30/12/2016,105.58
03/01/2017,109.31
04/01/2017,109.87
05/01/2017,110.15
06/01/2017,109.38
09/01/2017,106.16
10/01/2017,108.9
11/01/2017,109.26
12/01/2017,106.54
13/01/2017,107.05
17/01/2017,107.23
18/01/2017,111.02
19/01/2017,110.45
20/01/2017,111.19
23/01/2017,110.11
